commande_id,client_id,produit_id,date_commande,quantite,remise_pct,canal_vente,mode_paiement,statut_commande,note_client,commentaire_client,created_at,updated_at,devise,prix_unitaire_commande
CMD00863,C0147,P028,2025-11-20,8,5.0,Application,PayPal,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,222.1
CMD00588,C0069,P005,2025-11-28,1,0.0,Application,Carte bancaire,Livrée,3.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,17.62
CMD00544,C0104,P066,2025-03-15,1,15.0,Marketplace,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.53
CMD00447,C0160,P075,2025-03-31,1,,Application,PayPal,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,50.91
CMD00448,C0128,P068,2025-12-13,8,10.0,Application,PayPal,Livrée,,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00350,C0066,P020,2025-04-14,8,15.0,Site web,Carte bancaire,Retournée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,50.91
CMD00046,C0090,P060,2025-01-09,2,30.0,Application,Carte bancaire,Livrée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,43.97
CMD01011,C0132,P047,2025-05-25,3,5.0,Marketplace,Carte cadeau,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,36.39
CMD01036,C0105,P038,2025-06-05,1,5.0,Boutique,PayPal,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,58.43
CMD00109,C0042,P051,2025-08-08,2,5.0,Site web,Virement,Livrée,4.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,63.3
CMD00618,C0063,P027,2025-01-18,1,,Application,Carte bancaire,En cours,4.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,85.47
CMD00662,C0103,P035,2025-08-03,4,,Application,Virement,Retournée,4.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,-9.88
CMD00030,C0029,P038,2025-02-22,1,0.0,Site web,Carte bancaire,Livrée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,66.46
CMD00182,C0001,P070,2025-04-29,1,0.0,Site web,Carte cadeau,Annulée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,142.21
CMD00622,C0110,P045,2025-12-27,1,10.0,Application,Carte cadeau,Retournée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.37
CMD00420,C0018,P069,2025-01-12,1,0.0,Marketplace,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,37.18
CMD00635,C0036,P038,2025-03-10,5,0.0,Application,Carte bancaire,Livrée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,70.84
CMD00796,C0066,P067,2025-11-03,2,0.0,Site web,Carte bancaire,Livrée,2.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,64.05
CMD00105,C0046,P009,2025-02-12,1,20.0,Application,Carte bancaire,Annulée,5.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,42.48
CMD00061,C0030,P029,2026-01-09,2,0.0,Marketplace,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,41.93
CMD00659,C0135,P072,2025-05-13,1,0.0,Site web,Carte bancaire,Retournée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,21.44
CMD00084,C0116,P001,2026-03-17,1,10.0,Application,PayPal,Annulée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,148.65
CMD00491,C0076,P065,2025-07-19,1,0.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,80.71
CMD00316,C0055,P073,2025-01-29,4,0.0,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,54.37
CMD00451,C0096,P043,2025-09-08,8,0.0,Site web,Carte bancaire,Annulée,,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00382,C0113,P058,2025-10-10,1,5.0,Site web,Carte bancaire,Livrée,,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,99.22
CMD00423,C0021,P018,2025-01-16,1,5.0,Site web,PayPal,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,85.63
CMD00497,C0136,P043,2025-09-01,1,20.0,Marketplace,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD01018,C0025,P040,2025-05-18,3,10.0,Application,Carte bancaire,Livrée,,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,36.18
CMD00740,C0025,P049,2025-08-18,2,25.0,Application,Carte bancaire,Livrée,3.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,29.23
CMD00524,C0139,P065,2026-01-09,4,0.0,Boutique,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,81.7
CMD00446,C0064,P025,2025-04-24,1,0.0,Site web,Carte bancaire,Livrée,5.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,34.22
CMD00664,C0019,P029,2025-11-20,1,15.0,Site web,Carte cadeau,Livrée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,43.18
CMD00001,C0071,P052,2025-07-21,1,0.0,Site web,PayPal,Livrée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,82.37
CMD00780,C0108,P042,2025-11-23,1,0.0,Application,Carte bancaire,Livrée,5.0,Produit abîmé,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,41.62
CMD01001,C0122,P041,2025-09-04,1,0.0,Application,PayPal,Livrée,2.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,4016.67
CMD01044,C0069,P061,2025-01-12,2,10.0,Application,Carte bancaire,Retournée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,16.42
CMD00627,C0045,P074,2025-12-23,3,15.0,Marketplace,PayPal,Livrée,5.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,46.22
CMD00458,C0097,P048,2025-04-10,4,25.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,60.59
CMD00489,C0020,P046,2026-03-18,2,10.0,Marketplace,PayPal,En cours,5.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,45.31
CMD00089,C0150,P008,2025-02-03,1,15.0,Marketplace,Carte bancaire,En cours,5.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,33.86
CMD00484,C0086,P070,2025-01-22,4,10.0,Site web,PayPal,Livrée,,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,150.83
CMD00461,C0130,P004,2026-03-15,2,20.0,Boutique,PayPal,Annulée,4.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.84
CMD00078,C0059,P035,2025-04-05,2,0.0,Site web,PayPal,Livrée,3.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,-9.71
CMD00269,C0153,P047,2025-09-04,4,10.0,Application,Carte bancaire,Annulée,2.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,31.9
CMD00930,C0118,P045,2025-08-12,2,0.0,Application,Carte bancaire,Retournée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,48.36
CMD00124,C0111,P026,2026-01-16,2,5.0,Site web,PayPal,Livrée,2.0,Emballage léger,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,132.36
CMD00298,C0049,P044,2025-07-16,1,15.0,Site web,Carte bancaire,Annulée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,109.04
CMD00882,C0025,P060,2025-07-21,2,15.0,Application,Carte bancaire,Livrée,3.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.34
CMD00096,C0140,P049,2025-12-07,2,0.0,Site web,PayPal,Retournée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,26.39
CMD00734,C0006,P030,2026-01-11,1,15.0,Site web,Carte bancaire,Retournée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,43.97
CMD00012,C0136,P015,2025-01-07,4,0.0,Application,Carte bancaire,Annulée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,93.82
CMD00115,C0144,P073,2025-06-27,4,10.0,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.27
CMD00844,C0003,P038,2026-01-16,1,20.0,Application,Virement,Livrée,3.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,67.19
CMD00429,C0075,P042,2026-01-09,6,0.0,Site web,PayPal,En cours,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,46.18
CMD00258,C0131,P064,2026-02-05,2,10.0,Site web,PayPal,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,29.75
CMD00732,C0080,P016,2026-01-29,1,20.0,Site web,Carte bancaire,Retournée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,105.93
CMD00950,C0061,P031,2025-04-14,8,5.0,Site web,Carte bancaire,Livrée,2.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,0.0
CMD00765,C0007,P073,2026-02-26,1,10.0,Boutique,Virement,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,55.17
CMD00353,C0143,P046,2025-03-05,1,5.0,Marketplace,PayPal,Livrée,1.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,50.76
CMD01045,C0153,P003,2025-01-21,1,0.0,Application,PayPal,Livrée,1.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,54.45
CMD00774,C0103,P010,2025-09-23,2,0.0,Site web,PayPal,Retournée,5.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,22.2
CMD00691,C0107,P020,2026-03-02,2,10.0,Site web,PayPal,Livrée,4.0,Déçu,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.56
CMD00791,C0112,P039,2025-10-10,4,0.0,Application,Carte bancaire,Livrée,3.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,79.39
CMD00532,C0160,P030,2025-04-09,5,,Site web,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,41.66
CMD00868,C0018,P024,2025-06-17,4,0.0,Marketplace,Carte bancaire,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,71.65
CMD00170,C0152,P070,2025-07-21,2,5.0,Site web,Carte cadeau,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,136.7
CMD00240,C0106,P060,2025-03-26,1,5.0,Application,Carte bancaire,Retournée,5.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,49.99
CMD00074,C0011,P070,2025-11-16,1,15.0,Site web,Carte bancaire,Retournée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,151.7
CMD00762,C0112,P070,2025-12-09,8,0.0,Marketplace,Carte bancaire,Livrée,5.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,130.69
CMD00741,C0053,P067,2026-03-21,1,0.0,Application,Carte bancaire,Livrée,5.0,nan,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,67.89
CMD00751,C9999,P070,2025-08-05,4,5.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,150.6
CMD00742,C0155,P042,2025-10-29,2,5.0,Boutique,PayPal,Livrée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,38.94
CMD00831,C0139,P008,2025-03-01,3,10.0,Boutique,Carte bancaire,Retournée,5.0,Retard livraison,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,30.78
CMD00048,C0145,P059,2025-02-28,1,15.0,Site web,PayPal,Livrée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,60.66
CMD00763,C0138,P041,2025-06-25,1,10.0,Application,Carte bancaire,Annulée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,4404.01
CMD00592,C0094,P027,2025-05-23,3,20.0,Application,Carte bancaire,Livrée,3.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,89.07
CMD00808,C0043,P005,2025-09-14,1,5.0,Site web,Carte bancaire,Livrée,4.0,Bon rapport qualité prix,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,15.42
CMD00506,C8888,P069,2025-12-16,2,10.0,Site web,Carte bancaire,Livrée,2.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,36.57
CMD00653,C0147,P073,2026-02-25,2,0.0,Site web,Carte bancaire,Livrée,5.0,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,48.43
CMD00193,C0143,P063,2025-04-26,10,0.0,Marketplace,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,22.72
CMD00245,C0074,P032,2026-03-14,2,5.0,Site web,Carte bancaire,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,104.9
CMD00060,C0121,P020,2025-02-11,35,10.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.77
CMD00177,C0105,P073,2025-03-28,1,15.0,Application,Carte bancaire,Livrée,4.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,52.43
CMD00450,C0085,P999,2026-01-28,1,5.0,Site web,Carte cadeau,Livrée,4.0,RAS,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,29.29
CMD00056,C0078,P009,2026-02-27,4,15.0,Marketplace,PayPal,Livrée,,Produit conforme,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,41.14
CMD00920,C0033,P888,2025-10-13,6,5.0,Site web,Carte bancaire,Livrée,4.0,Livraison rapide,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,39.06
CMD00642,C0110,P067,2025-07-06,2,5.0,Site web,Carte bancaire,Livrée,5.0,Très satisfait,2026-01-05 09:00:00,2026-01-05 09:00:00,EUR,71.62
